ID,County,InstallType,UrbanRural,Class,Percent_100,Substation_100,HIFLD_100,Percent_200,Substation_200,HIFLD_200,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length,DistSub_100_binned,DistSub_200_binned,DistSub_CAISO_binned
772,0,1,1,0,0,4,0.14842668337156112,0,0,0.37183554318160417,2,0,0.7362298273384075,2,-0.8895394000851474,-1.0494092911239827,1,2,1
773,0,1,2,0,0,1,-0.7645625459581841,0,2,0.37183554318160417,2,0,0.5848217980260539,1,-0.40433526819420057,-0.26865169595347005,1,2,2
774,0,2,1,0,0,4,-0.7645625459581841,0,1,0.37183554318160417,2,0,0.7362298273384075,2,-0.19688913283583417,-0.041787819573569536,0,2,1
775,2,0,0,0,1,4,-1.0066527788411066,0,2,0.5904692095917355,1,0,-0.17974841038428532,1,-0.7217273517438364,-0.7620090636872033,0,1,1
776,3,0,0,2,1,0,0.435071820816979,0,1,0.6682879722122909,0,0,0.6329604077008519,3,-0.6884441652587655,-0.5420583125502141,0,3,0
777,3,0,0,2,1,0,0.435071820816979,0,1,0.6682879722122909,0,0,0.6329604077008519,3,2.0413125519357824,2.1295576130123886,0,3,0
778,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.45959523786862017,0.2693609462226685,1,2,1
779,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.7398937630897845,-0.6937676899689605,1,2,1
780,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.9461868732791054,-1.1522583015502803,1,2,1
781,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.7809638348542969,-0.4595960883453308,1,2,1
782,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.9138783028085125,-1.005780208523859,1,2,1
783,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.8961160347552761,-0.92853053240036,1,2,1
784,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.3997327548112812,-0.43860754733820473,1,2,1
785,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.9696347005551247,-1.1918197911776032,1,2,1
786,1,1,2,0,0,4,-0.7645625459581841,0,0,0.37183554318160417,2,0,0.5848217980260539,0,-0.10279620681463585,-0.14894720832894193,1,2,1
787,1,0,0,1,1,0,0.6980230205759832,0,0,0.6682879722122909,0,0,0.6329604077008519,5,-0.9100778700129332,-1.0979340276168472,0,4,1
788,1,0,0,1,1,0,0.6980230205759832,0,0,0.6682879722122909,0,0,0.6329604077008519,5,-0.8531727667013632,-0.98588188783305,0,4,1
789,2,0,2,0,1,4,-0.7645625459581841,0,0,0.37183554318160417,0,0,0.5848217980260539,1,-0.6786260055716951,-0.5459514346813757,0,2,1
790,1,0,0,2,1,2,0.435071820816979,0,2,0.6682879722122909,0,0,0.6329604077008519,2,-0.8336851154248314,-0.9527521212049098,0,1,2
791,1,0,0,0,2,4,-0.961840331477672,0,2,-0.8764762267284456,1,0,0.8292798773243298,1,-0.2850841629015261,-0.33950910411786994,0,1,1
792,1,0,0,0,1,7,0.052878304223088486,0,0,0.14999030879030698,0,0,0.8290109465440237,3,-0.7029777697220827,-0.7577139824460523,0,1,0
793,1,0,0,0,1,8,0.052878304223088486,0,0,-1.2379011464550245,1,0,-0.5656640801235878,2,-0.525937753095847,0.07886799906805109,0,0,0
794,1,0,0,2,1,6,0.48168706778698855,0,0,0.4607712718908102,0,0,0.8290109465440237,2,0.23662426350679244,0.26216709453446013,0,1,0
795,1,0,0,1,1,6,-1.1346515509079285,0,0,0.4607712718908102,2,0,-1.167531166448716,2,-0.8074209737741939,-0.8743876323146936,0,0,0
796,1,0,0,2,1,3,0.48168706778698855,0,2,0.4607712718908102,0,0,0.3769383048494123,3,-0.3416821104758599,-0.13431944892530495,0,0,1
797,1,0,0,0,1,0,0.18989107432278507,0,3,0.18087077014767017,0,0,0.3769383048494123,6,2.0413125519357824,1.7221649948202855,0,0,2
798,1,0,0,0,1,1,0.18989107432278507,0,3,0.18087077014767017,0,0,0.3769383048494123,5,-0.4146890297166009,-0.20506958642593226,0,0,2
799,1,0,0,0,1,0,0.18989107432278507,0,0,0.18087077014767017,0,0,0.3769383048494123,7,-0.41544094257175385,-0.07008623542373962,0,3,1
800,1,0,0,0,1,0,0.18989107432278507,0,0,0.18087077014767017,0,0,0.3769383048494123,7,-0.6192215241284781,-0.3991733111041809,0,3,1
801,1,0,0,0,1,0,0.18989107432278507,0,0,0.18087077014767017,0,0,0.3769383048494123,7,-0.8249230881512791,-0.8758464010378104,0,3,1
802,0,0,0,1,1,1,-0.34502532322809804,0,2,0.4580537912913622,2,0,-0.18163092584642826,1,-0.9229034274532799,-1.1083192458502915,3,0,2
803,1,0,0,0,2,3,-0.34502532322809804,0,2,0.4580537912913622,0,0,-0.18163092584642826,2,-0.45433076265684097,-0.45622580638197546,3,0,0
804,1,0,0,0,1,2,0.9434613098711163,0,3,0.9037206096008279,0,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,0,2
805,1,0,0,0,1,2,-0.876078578764892,0,3,-0.84164306631734,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,0,1
806,1,0,0,0,1,2,0.9434613098711163,0,2,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,1,1
807,1,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,3,1
808,1,0,0,0,1,3,0.9434613098711163,0,3,0.9037206096008279,0,1,-0.9903057822269735,1,2.0413125519357824,2.1295576130123886,1,0,2
809,1,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,3,1
810,1,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,3,1
811,1,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,3,1
812,1,0,0,0,1,2,0.9434613098711163,0,3,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,0,1
813,1,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,3,1
814,1,0,0,0,1,2,-0.876078578764892,0,2,-0.84164306631734,0,1,-0.9903057822269735,4,2.0413125519357824,2.1295576130123886,1,0,1
815,1,0,0,0,0,2,-0.876078578764892,0,2,-0.84164306631734,1,1,-0.9903057822269735,4,-0.5112842992056738,-0.5109148387795487,1,0,1
816,4,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,1,2.0413125519357824,2.1295576130123886,1,1,2
817,1,0,0,0,0,1,-0.876078578764892,0,1,-0.84164306631734,1,1,-0.9903057822269735,4,0.06801110385925463,0.12620693985982487,1,2,1
818,4,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,1,2.0413125519357824,2.1295576130123886,1,3,0
819,4,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,1,2.0413125519357824,2.1295576130123886,1,3,0
820,1,0,0,0,0,1,-0.876078578764892,0,1,-0.84164306631734,1,1,-0.9903057822269735,4,-0.4054005201333551,-0.4404373915086975,1,2,1
821,0,1,0,0,0,1,-0.876078578764892,0,1,-0.84164306631734,1,2,-0.9903057822269735,4,-0.4177133364797526,-0.38063202291526355,1,2,1
822,1,0,0,0,1,0,-0.876078578764892,0,1,-0.84164306631734,0,1,-0.9903057822269735,4,0.6686799468578627,0.3915138187437246,1,2,2
823,3,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,3,0
824,3,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,3,0
825,4,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,1,2.0413125519357824,2.1295576130123886,1,3,0
826,1,0,0,0,1,2,0.9434613098711163,0,0,0.9037206096008279,0,1,-0.9903057822269735,3,2.0413125519357824,2.1295576130123886,1,3,1
827,1,0,0,0,1,2,0.9434613098711163,0,1,0.9037206096008279,0,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,2,2
828,1,0,0,0,1,2,0.9434613098711163,0,3,0.9037206096008279,0,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,0,2
829,1,0,0,0,1,2,0.9434613098711163,0,3,0.9037206096008279,0,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,0,2
830,1,0,0,0,0,2,0.9434613098711163,0,3,0.9037206096008279,1,1,-0.9903057822269735,2,0.7637424351676807,0.7605399991294436,1,0,2
831,1,0,0,0,0,0,-0.876078578764892,0,1,-0.84164306631734,1,1,-0.9903057822269735,4,-0.3021359740983132,-0.26332171572780905,1,2,2
832,2,0,0,1,0,2,-0.876078578764892,0,0,-0.84164306631734,2,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,2,0
833,2,0,0,1,1,2,-0.876078578764892,0,0,-0.84164306631734,1,1,-0.9903057822269735,2,2.0413125519357824,2.1295576130123886,1,2,0
834,2,0,0,0,1,2,-0.876078578764892,0,0,-0.84164306631734,0,1,-0.9903057822269735,4,2.0413125519357824,2.1295576130123886,1,2,0
835,0,0,0,2,0,4,1.2540579278038873,0,2,-0.84164306631734,2,1,1.4798234348848682,1,0.5084430616621064,0.3407722728505617,0,0,1
836,1,0,0,1,1,5,1.2540579278038873,0,2,-0.84164306631734,0,1,1.4798234348848682,2,2.0413125519357824,2.1295576130123886,0,0,0
837,1,0,0,2,0,4,1.2540579278038873,0,2,1.193996946360042,1,1,1.4798234348848682,1,2.0413125519357824,1.9724733045640932,0,0,1
838,2,0,0,1,1,1,1.2540579278038873,0,3,0.3542954411306219,0,1,1.4798234348848682,2,2.0413125519357824,2.1295576130123886,0,2,0
839,1,0,0,0,2,8,-0.8052543085065902,0,0,-0.7737060513311409,0,1,-0.6622102302534899,1,2.0413125519357824,2.1295576130123886,0,0,0
840,1,0,0,0,2,8,-0.8052543085065902,0,0,-0.7737060513311409,0,1,-0.6622102302534899,1,2.0413125519357824,2.1295576130123886,0,0,0
841,1,0,0,3,2,5,1.2460741009747696,0,0,1.193996946360042,0,1,1.4798234348848682,1,2.0413125519357824,2.1295576130123886,0,0,0
842,2,0,0,1,1,0,0.15769822420537516,0,1,0.3542954411306219,0,1,1.4798234348848682,3,2.0413125519357824,2.1295576130123886,0,3,1
843,3,0,0,1,1,0,0.15769822420537516,0,1,0.3542954411306219,0,1,1.4798234348848682,2,2.0413125519357824,2.1295576130123886,0,3,1
844,3,0,0,1,1,0,0.37068612058215916,0,1,0.3542954411306219,0,1,1.4798234348848682,1,2.0413125519357824,2.1295576130123886,0,4,1
845,3,0,0,3,1,0,1.2460741009747696,0,0,1.193996946360042,0,1,1.4798234348848682,2,2.0413125519357824,2.1295576130123886,0,3,0
846,3,0,0,1,1,2,1.39956961033458,0,1,1.3412349861119497,0,1,1.4798234348848682,1,2.0413125519357824,2.1295576130123886,0,0,3
847,2,0,0,1,1,1,-3.383386517309246,1,0,1.3412349861119497,0,1,1.4798234348848682,3,2.0413125519357824,2.1295576130123886,0,3,0
848,2,0,0,2,1,0,-3.383386517309246,1,2,1.193996946360042,0,1,1.4798234348848682,2,2.0413125519357824,2.1295576130123886,0,1,1
849,1,0,0,0,1,6,0.008323399660593164,1,1,-0.2089641740276828,1,0,-0.9115090635972762,1,-0.6319042838771376,-0.5677957252848158,0,0,1
850,1,0,0,0,1,6,0.008323399660593164,1,1,0.9726457993504625,1,0,-0.9115090635972762,1,2.0413125519357824,1.6748150880989578,0,0,1
851,1,0,0,0,2,6,0.008323399660593164,1,1,-0.2089641740276828,0,0,-0.9115090635972762,1,1.587378958146362,0.7649625199544781,0,0,1
852,2,0,0,0,1,5,0.325358587616846,0,1,-1.1494595051275363,1,0,-2.9091268997112407,1,0.6230515674041651,0.39456115733634156,1,0,1
853,1,0,0,1,2,5,0.008323399660593164,0,1,0.568482321105293,1,0,-1.1242333108194285,1,-0.058102764965630896,0.0741273298692035,0,0,1
854,1,1,0,1,2,5,0.9766843311922834,0,0,-0.7035456431272118,0,1,1.3558463451637406,1,-0.8007210386817154,-0.8298103171885016,0,0,2
855,1,1,0,1,2,5,0.9766843311922834,0,0,-0.7035456431272118,0,1,1.3558463451637406,1,-0.9507640913922166,-1.189145705065398,0,0,2
856,2,0,0,1,0,2,0.9766843311922834,0,1,-0.7035456431272118,1,0,1.3558463451637406,2,-0.8329292780538339,-0.9504073776931496,0,1,3
857,2,0,0,1,0,2,0.9766843311922834,0,1,-0.7035456431272118,1,0,1.3558463451637406,2,-0.8893544190358544,-1.027495321880186,0,1,3
858,2,2,0,1,0,0,0.9766843311922834,0,2,-0.7035456431272118,1,0,1.3558463451637406,1,-0.9185919739337064,-1.0825321665795495,1,1,4
859,2,0,0,1,2,5,0.9766843311922834,0,0,-0.7035456431272118,0,0,1.3558463451637406,1,-0.5782476106724301,-0.537140941058231,0,0,2
860,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
861,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,1.5922937468557468,0,6,1
862,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
863,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
864,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
865,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
866,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
867,2,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,1
868,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
869,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
870,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
871,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
872,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
873,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
874,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
875,2,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,1
876,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
877,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
878,0,0,0,2,1,5,0.31222390476894274,0,0,0.2982165233056503,1,1,-0.061418867049586316,0,-0.2938349559788125,-0.34287323948070997,0,2,1
879,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
880,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
881,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
882,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
883,0,0,0,2,1,8,0.9710183895716192,0,0,-1.2122086026056984,1,1,-0.061418867049586316,0,-0.6741060731825076,-0.7021396559943732,0,0,0
884,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
885,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
886,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
887,1,0,0,0,1,1,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,1,2.0413125519357824,2.1295576130123886,0,3,2
888,2,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,0
889,1,0,0,0,1,1,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,1,2.0413125519357824,2.1295576130123886,0,3,2
890,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
891,4,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,1,2.0413125519357824,2.1295576130123886,0,6,0
892,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
893,0,0,0,2,0,8,-1.262392780173811,0,0,-1.2122086026056984,2,1,-0.061418867049586316,0,-0.49609596363105357,-0.39917945334792443,0,0,0
894,3,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,6,0
895,4,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,1,2.0413125519357824,2.1295576130123886,0,6,0
896,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
897,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
898,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
899,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
900,0,0,0,2,0,8,-1.262392780173811,0,0,-1.2122086026056984,2,1,-0.061418867049586316,0,-0.45408974307565225,-0.47860095025738547,0,0,0
901,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
902,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
903,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
904,2,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,0
905,0,0,0,1,0,8,-1.262392780173811,0,0,-1.2122086026056984,2,1,-0.6987848163751241,0,-0.748209583578368,-0.7297494302617413,1,0,0
906,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
907,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
908,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
909,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
910,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
911,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
912,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
913,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,1.579352352142676,0,3,2
914,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
915,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,3,1
916,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
917,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
918,0,0,0,1,1,4,-1.262392780173811,0,3,-1.2122086026056984,1,1,-0.6987848163751241,0,2.0413125519357824,2.1295576130123886,1,0,1
919,2,0,0,1,1,5,0.9710183895716192,0,0,-1.2122086026056984,1,1,0.5495918658059504,1,1.5789669556364876,0.7346775898900937,0,1,0
920,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
921,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
922,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
923,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
924,1,0,0,0,1,0,0.31222390476894274,0,0,0.2982165233056503,0,1,0.5046804254948261,3,2.0413125519357824,2.1295576130123886,0,6,1
925,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
926,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
927,2,0,0,1,1,3,0.3758369766009447,0,2,-1.1494595051275363,1,1,0.5495918658059504,1,1.0792110531671597,0.5305504034521298,0,1,0
928,1,0,0,0,1,0,0.31222390476894274,0,3,0.2982165233056503,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,3,2
929,1,0,0,0,1,3,1.0948964768234126,0,3,1.0489822998258642,0,1,0.5046804254948261,1,2.0413125519357824,2.1295576130123886,0,1,2
930,1,0,0,0,1,2,1.0948964768234126,0,3,1.0489822998258642,0,1,0.5046804254948261,2,2.0413125519357824,2.1295576130123886,0,1,2
931,1,0,0,0,1,2,1.0948964768234126,0,3,1.0489822998258642,0,1,-0.6987848163751241,2,2.0413125519357824,2.1295576130123886,1,0,2
932,1,0,0,0,1,2,1.0948964768234126,0,3,1.0489822998258642,0,1,-0.6987848163751241,2,2.0413125519357824,2.1295576130123886,1,0,2
933,1,2,0,1,3,0,0.8291123062540763,0,1,0.7940332108594738,0,1,0.13758991037695292,1,2.0413125519357824,2.1295576130123886,1,2,2
934,1,0,0,1,0,6,0.9710183895716192,0,1,-0.2089641740276828,1,1,0.5495918658059504,1,1.467942678677539,0.8341171147682511,0,0,1
935,2,0,0,0,1,2,1.0948964768234126,0,0,1.0489822998258642,0,1,-0.6987848163751241,3,-0.3726571749263594,-0.38130063514910445,1,3,0
936,1,0,0,1,3,1,0.8291123062540763,0,2,0.7940332108594738,0,1,0.13758991037695292,2,0.2577320034793794,0.09346220331215328,0,1,1
937,2,0,0,1,0,2,-0.14671736650485298,0,2,-1.1494595051275363,2,1,0.5495918658059504,1,-0.8431438972897557,-0.9384867882319404,0,1,1
938,1,0,0,1,1,2,-0.14671736650485298,0,2,-1.1494595051275363,1,1,0.5495918658059504,2,-0.6744069861967374,-0.7137462222686964,0,1,1
939,1,0,0,1,1,2,-0.14671736650485298,0,2,-1.1494595051275363,1,1,0.5495918658059504,1,-0.6445685111175788,-0.6958785238938128,0,1,2
940,1,0,0,0,0,3,-1.262392780173811,0,3,-1.2122086026056984,1,1,-0.6987848163751241,1,2.0413125519357824,2.1295576130123886,1,0,2
941,1,0,0,1,3,0,0.8291123062540763,0,3,0.7940332108594738,0,1,0.13758991037695292,2,0.47313595219125176,0.7836437789094908,0,0,2
942,4,0,0,0,0,2,-1.262392780173811,0,0,-1.2122086026056984,1,1,-0.6987848163751241,1,1.078490024858036,0.6116127923592836,1,3,0
943,4,0,0,0,0,2,-1.262392780173811,0,0,-1.2122086026056984,1,1,-0.6987848163751241,1,0.16811619884458745,0.0027095033705814226,1,3,0
944,4,0,0,0,1,2,-1.262392780173811,0,0,-1.2122086026056984,0,1,-0.6987848163751241,1,2.0413125519357824,2.1295576130123886,1,3,0
945,0,0,0,2,1,6,0.9710183895716192,0,1,1.0988851253793632,1,1,-0.6987848163751241,0,-0.2913299943236611,-0.34051251724324366,1,0,0
946,1,0,0,2,1,0,1.146920122613147,0,3,1.0988851253793632,0,1,-0.6987848163751241,2,2.0413125519357824,2.1295576130123886,1,0,2
947,4,0,0,0,1,2,-1.262392780173811,0,0,-1.2122086026056984,0,1,-0.6987848163751241,1,2.0413125519357824,2.1295576130123886,1,3,0
948,1,0,0,2,1,1,1.146920122613147,0,3,1.0988851253793632,0,1,-0.6987848163751241,1,-0.7871852960808581,-0.8793879857483621,1,0,2
949,1,0,0,2,1,1,1.146920122613147,0,3,1.0988851253793632,0,1,-0.6987848163751241,1,2.0413125519357824,2.1295576130123886,1,0,2
950,1,0,0,0,1,6,1.2087303948385741,0,0,0.23003246462859236,0,1,1.440828471740479,1,0.28854824423582,0.2573159655291847,2,0,1
951,1,0,0,0,0,1,0.48400495299544205,0,3,0.4629946651085403,1,3,-0.6987848163751241,1,-0.5837352529246628,-0.4495280456028222,1,0,2
952,1,0,0,1,1,1,0.24114209170970166,0,3,0.23003246462859236,0,1,1.4074810549825183,1,0.8670860550092605,0.4400736446388758,0,0,4
953,4,0,0,3,1,0,1.1767950875221034,0,0,1.1275421935189962,0,1,1.4074810549825183,1,-0.48164393283710843,-0.29149941873166296,0,3,0
